IdMarca,brand
25688,Tick: John Bush
25689,Kevin Prosch and Friends
25690,Muff Potter
25691,Astral Matrix
25692,Josh Pemstein
25693,Adam Wade
25694,Vince Giordano & The Nighthawks
25695,Nightshade
25696,Botswanas
25697,ED STARINK
25698,Korean Cast
25699,MD John C. Lilly
25700,et. al. The Box Tops
25701,Lumidee Vs. Fatman Scoop
25702,S:bahn
25703,Konono No. 1
25704,Copper
25705,Malcolm Arnold
25706,Salvador Dali
25707,Mateo Monk
25708,By The Tree
25709,The Coquis
25710,Fartein Valen
25711,The Dixie Cups
25712,The Band of the Grenadier Guards
25713,ALEJANDRO SANTIAGO
25714,New Birth
25715,Nancy Cassidy
25716,Howard Riley
25717,Bruce Reaves
25718,Arranger &amp; Orchestrator by David T. Clydesdale
25719,Jose Ma Gallardo Del Ray
25720,Geo Bilongo
25721,THE DIXIE ECHOES
25722,Joe Cano
25723,DEADLY NIGHTSHADE
25724,Black Russian
25725,Kishore Manraja
25726,Deejays United
25727,Classics IV
25728,Skitzo Calypso
25729,Look Up
25730,Joseph Brooks
25731,Gollbetty
25732,Joseph A. Ferko String Band
25733,DJ Fatal
25734,Manose
25735,Vivian Chow
25736,David Crawford
25737,Roz Bowie
25738,Monk's Music Trio
25739,The Colorblind James Experience
25740,YO3
25741,ex-action figures
25742,Lapdog
25743,C.P.E. Bach
25744,The Gooby Band
25745,House of Virginism
25746,managra
25747,grateful dead
25748,Kim Gun Mo
25749,Andre Messager
25750,Roy Fox &amp; His Band
25751,Astrobrite
25752,John Cage & Lejaren Hiller
25753,Willie May
25754,Susi
25755,Dietrich Knothe
25756,Willie Walker
25757,Sanctuary
25758,Larry Bryant
25759,The Grasshoppers
25760,Shira Kammen
25761,Ratboy
25762,Call
25763,Allan Sherman
25764,Supermax
25765,Carptree
25766,Mehter Takimi
25767,Richard Hawley
25768,Mark O'Shea
25769,Allegro
25770,Aviation Sounds
25771,Caffeine Sampler
25772,Sergei Prokofiev
25773,Bar J Wranglers
25774,Heather Walker
25775,Franco Donatoni
25776,EMI Digital
25777,Jimmy Lawrence
25778,Cher &amp; Gene Klosner
25779,Vas Deferens Organization
25780,Colonel Bagshot
25781,The Cornell Chimes
25782,Pluxus/Fridge
25783,Jose A. Jimenez
25784,Fosterchild
25785,Dan Hicks
25786,M+M
25787,Darryl R. Johnson
25788,Dennis Russell Davies
25789,crystal sea
25790,"Carole King, Brian Wilson, Kris Kristofferson, Willie Nelson, Eric Clapton Burt Bacharach"
25791,3rd Eye Open: Poetry Collective
25792,Morris Albert
25793,Paul McCandless
25794,Jasmin Tabatabai
25795,Crowded Head
25796,Steve Bradley
25797,Buddy Hodges
25798,Hui Buh: The Lock Ghost
25799,The World of Skin
25800,"The Students, The Schoolboys"
25801,Queen City Kids
25802,Richard M. Nixon
25803,Urban All Stars
25804,Tomek Fior
25805,Bobby Blue Bland
25806,The Mighty Flyers
25807,The Kreepdowns
25808,Sin James
25809,ISA COUVERTIER
25810,Lauren Green
25811,Asher D
25812,JLP JUSTIN L. PIGUES
25813,Dakota Blonde
25814,Charles W. Mosser
25815,Daniel Kobialka
25816,Guideposts Junction cast
25817,The Designer String Quartet
25818,Randy Miller
25819,Frank Duval
25820,Blue Tears
25821,Harrod & Funck
25822,Celery
25823,Rifkin
25824,"XYMOX, Mind Funk, Unity 2, Rheostatics, Jan Garbarek Definition of Sound"
25825,River Raisin Ragtime Revue
25826,"Francis Connie, Conie Francis, Francis Conni. Connie Francis"
25827,Kool and the Gang
25828,Jackie Bristow
25829,Tom Salvatori
25830,"SPENCER DAVIS, ROD STEWART, STEVIE WINWOOD, JOHN MAYALL, GINGER BAKER, FLEETWOOD MAC, SAVORY BROWN, ALEXIS KORNER, AYNSLEY DUNBAR, GRAHAM BOND, LONG JOHN BALDRY + KEITH RELF, ETC. V.A.: ERIC CLAPTON"
25831,Kathy Mattea
25832,Duncan Faure
25833,Musicians United to Sustain the Environment
25834,as heard on the Loren & Wally Show
25835,LITTLE MAN
25836,Teresa McNeil MacLean
25837,Mark McCauley
25838,ORIGIN UNKNOWN
25839,Euroenergy - The Definitive Collection
25840,The Eleventh House
25841,Alfie Boe
25842,Billy Fields
25843,Mario Quintero
25844,E.E. Cummings
25845,Bad Acid Cafe
25846,Eternal Ryte
25847,The Travellers
25848,Jeffrey Baker
25849,DOC SEVERINSEN
25850,Coloma
25851,CUCO SANCHES. CUCO SANCHEZ
25852,NICHOLAS MARKS
25853,Don Pedro Vargas
25854,"F,DERICO VALDEZ,TOM LOPKA,LOS SINNER'S,LOS DOMINIC'S,RICARDO ROCA,LOS ROGER'S,EMILY GRANS,JOHNNY LABORIEL,DIEGO DE COSSIO,L CESAR COSTA"
25855,Gnter Wand
25856,BILL COSBY
25857,The Anita Kerr Singers
25858,priscilla mcgruder
25859,FIERCE HEART
25860,P. Diddy
25861,Nikki Clan
25862,Firebrand Youth Choir
25863,Karin Gunderson
25864,"Los Lobos, Alexandro Escovedo, Son Volt, Wayne Hancock, Willie Nelson"
25865,Close Range
25866,Farrcry
25867,Letdown
25868,Banshee in the Kitchen
25869,Kent Courtney
25870,Black Mountain Bluegrass Boys
25871,Dennis Woods
25872,Dominique Tsai
25873,Boz Scaggs
25874,Soiree Canadienne Avec Louis Bilodeau
25875,One Less Reason
25876,Amie Comeaux
25877,Jimmy Sweeney
25878,Warren Demartini
25879,Greg Trooper
25880,The Suicide Twins
25881,Johan Heystek
25882,Joey Dee and His Starliters
25883,Kirk Davis
25884,Ferrucio Busoni
25885,Micky Poage
25886,COLECTORS EDITION
25887,Steve Wingfield
25888,Becky Hobbs
25889,Liz Longley
25890,lia
25891,Viktory
25892,Richard Feynman
25893,Mitch Miller and The Gang
25894,Night At Ronnie Scott's (Series)
25895,"The Five Discs, The Ray-Vons, The Motions"
25896,Kailash Kher
25897,MARTY RAYBON AND FULL CIRCLE
25898,L. V. BEETHOVEN
25899,Foster Brooks
25900,Sodom and Gomorrah Liberation Front
25901,Jaigh Lowder
25902,Mango
25903,Dudley Moore Trio
25904,Johann Friedrich Fasch
25905,Lorenzo LaRoc and Masterpiece
25906,Etched In Red
25907,Songs From the Radio--the Best of
25908,Willem Mengelberg
25909,Point Line Plane
25910,The Lennon Sisters
25911,SONIA Y MYRIAM
25912,Senim Silla of Binary Star
25913,Vienna Philharmonic Orchestra
25914,Joan Deary
25915,Claude Choe
25916,ILACOIN
25917,Rick Grech
25918,"Dan Seals, Hank Williams Jr. and many more. Dwight yoakam The Judds"
25919,Mayumi
25920,Pavel Babakov
25921,Leticia Wolf
25922,BUDDY HOLLY AND THE CRICKETS
25923,Joe Cartwright and Bob Bowman and Todd Strait
25924,Martyn Bennett
25925,The Improvising Orchestra
25926,Holiday Parade
25927,Mieka Pauley
25928,Athenaeum
25929,Diana Ross and the Supremes
25930,Carleen and the Groovers
25931,DRILLER KILLER
25932,GIOVANNI
25933,Gilad Atzmon
25934,The PromisedLand Quartet
25935,Peter Ilyich Tchaikovsky
25936,Daves True Story featuring Kelly Flint & David Cantor
25937,Bugotak
25938,Suresh Wadkar
25939,Lon & Derrek Van Eaton
25940,Jesse Taylor is Dead
25941,Ryan Adcock Band
25942,FUNKY KINGS
25943,The Rogues
25944,Bob Sembiante
25945,red
25946,Stay Lows
25947,Nebulo
25948,Keith Rowe - Guitar
25949,Roger McDuff
25950,Softones
25951,No Bargain
25952,King Swamp
25953,Puzzle
25954,Selma Kurz
25955,Beretta76
25956,Susan McCann
25957,Vindaloo
25958,Roger McMurrin
25959,Nordream
25960,Steven Sterlekar
25961,Christopher Plaza Perreira
25962,Arther Fiedler
25963,Sean Ensign
25964,Dr Jerry Fowler
25965,Amity Affliction
25966,"Joe Price, Rob Lumbard Catfish Keith"
25967,Dominique
25968,Dewey Brown
25969,Ismael Rivera
25970,"Laboratory of Ornithology, Cornell University Albert R. Brand Bird Song Foundation"
25971,Twangorama
25972,kluverbucy - kb
25973,The Walls
25974,Olympic
25975,MARTIN EHLERS
25976,Rivermaya
25977,Andy Lau
25978,Farting Contest
25979,Hopelifter
25980,Wayne Evans
25981,The Polkaholics
25982,An hour of power-Greatest Hits live
25983,Darlings of the Day
25984,"Rocio Durcal,Emmanuel,Jose Jose, Perla,Miguel Gallardo Lucia Mendez"
25985,Earl Hooker
25986,Wendy Saivetz
25987,Glenn Adams
25988,The Kings
25989,columbia
25990,Stephen Iverson
25991,Frankie Trumbauer
25992,Jivin' Gene Bourgeois
25993,Blue Celestial Turks
25994,T. Barton Ellison
25995,Holy River Family Band
25996,Chris Merritt
25997,Sr. Bill Conly
25998,Order of the White Rose
25999,The You
26000,Drafi Deutscher
26001,Enation
26002,Pierre Boulez
26003,Steve Lippia
26004,Capitol K
26005,THE MILITARY BAND
26006,Val Young
26007,Miller-Rowe Consort
26008,CAMILLE SAINT-SAENS
26009,Shellito
26010,Dewa 19
26011,Skeeter Davis
26012,Los Bravos
26013,Russell Family
26014,Gaspar Cassado
26015,Mac Lethal
26016,Russ Ballard
26017,Lividity
26018,DJ Andy Smith
26019,Sylvia Juncosa
26020,Roto Spasmo
26021,Jack Wright Saxes
26022,Disastronauts
26023,Erato
26024,Ben Folds
26025,Daria
26026,The Percy Faith Strings
26027,Officer Down
26028,Susan Raimond
26029,John Bongiovi
26030,Old Arizona Brass Band as 4th Cavalry Regimental Band
26031,Kern Pratt and the Accused
26032,Sonny and Cher
26033,The Merry Ploughboys
26034,Mandy Barnett
26035,Mike Doughty
26036,B.Z.N.
26037,"GARY LEWIS,GENE PITNEY, SANDY POSEY, ROY HEAD, TOMMY ROE, KINGSMEN, SHADES OF BLUE, LEE DORSEY, HONDELLS, MAJOR LANCE, DOBIE GRAY, PERCY SLEDGE, B.J. THOMAS, SHIRELLES,LOVIN'SPOONFUL,VIC DANA, THE TOYS, ACE CANNON, CHAD & JEREMY BILLY JOE ROYAL"
26038,Jimi Hendrix Experience
26039,Bochinche
26040,Caldera
26041,Submarine Silence
26042,Johannes Brahms (1833-1897)
26043,Marcia Ramirez
26044,EDDIE CANTOR
26045,Ojas
26046,Marvelettes
26047,Jim Henson
26048,Bluekarma
26049,Saving Blue
26050,Another Fighting Christian
26051,Ral Marrero
26052,Joe Brooks
26053,Khrennikov Tikhon
26054,Raymond Scott Quintet
26055,GEORGE JONES
26056,Candi Sosa
26057,Tale-Spinners
26058,Cheater Pint
26059,Room 2012
26060,"Blossom Dearie, Eden Atwood, Sarah Vaughan Billie Holiday"
26061,Hugo & Luigi Chorus
26062,Dawn
26063,Scottish National Orchestra Antonin Dvorak
26064,Sibel Alas
26065,Terry Gladstone
26066,railroad sounds
26067,Burcu Gnes
26068,Hyenas In The Desert
26069,Paul Weston and his Orchestra
26070,Big Lazy
26071,Jim Lyons
26072,Map of the World
26073,Black Joe Lewis & the Honeybears
26074,Helenita Vargas 40 Exitos
26075,Los Montaneses Del Alamo
26076,Jimmy Castor
26077,Porcupine Tree
26078,"John Jorgenson, Caroline Herring, The Duhks, The Greencards, Wayfaring Strangers, King Wilkie, Allison Moorer, Gigi Dover, BR549 Hayes Carll"
26079,GUSTAVO LASTRA :
26080,Hudson Ford
26081,The Topcats
26082,David McMillan
26083,The Leg Hounds
26084,Randy Matthews
26085,Rick Ely
26086,Howie Tarnower
26087,A Rebours
26088,"Humildes, Grupo Los Humildes, Grupo Humildes. Los Humildes"
26089,Hugh Masekela
26090,Prizzy Prizzy Please
26091,John Gouwens
26092,Kermit Schafer
26093,Nova Era
26094,Tejas Brothers
26095,Aaron Mclain
26096,New Japan Philharmonic Orchestra
26097,Show Of Hands
26098,LUPITA D'ALESSIO
26099,Rick Goad
26100,"Ben Feck, adnre Feriante Daniel Davison"
26101,ILLINOIS SPEED PRESS
26102,Dorsey Orchestra
26103,The Innocence Mission
26104,Noon
26105,Paul Bley
26106,Galvatrons
26107,Piano Squall
26108,Live At The World Cafe - The Next Decade CD
26109,Blues Magoos
26110,Lee Greenwood
26111,Lone Wolf Records
26112,Lester Flatt
26113,Gregorian Choir of Paris
26114,Josh Woodward
26115,Mind Quest
26116,Jackass
26117,dayna kurtz
26118,Sikora
26119,Bow Wow Wow
26120,Gil & Tuey with Cartas
26121,Yrlic
26122,Kings Road
26123,United States Air Force Reserve Pipe Band
26124,Daky
26125,Dirty Penny
26126,Teocalli
26127,Triana Pura
26128,Faker
26129,urbanthology
26130,Amany
26131,Zacherley
26132,Ermanno Wolf-Ferrari
26133,Shelley Berman
26134,GRANDES SEPTETOS
26135,Pedrito Rico
26136,Bucket No. 6
26137,Maile Serenaders
26138,Hellrealm
26139,Mika Cole
26140,Billy Squire
26141,Dean Wareham
26142,Malice in Wonderland
26143,Tom Mabe
26144,BELLINI
26145,Dave Frishberg
26146,Jose Feliciano
26147,Niki Reiser
26148,ENNIO MORRICONE
26149,USMA Cadet Glee Club at West Point
26150,Miranda Sex Garden
26151,Evan Voytas
26152,Eugene Chadbourne
26153,Nic Dillon
26154,Ted Pearce
26155,(Ramblin') Jack Elliott
26156,Kolorz
26157,Llayras
26158,The People's Victory Orchestra and Chorus
26159,by Geron Davis
26160,Sebastian Argol
26161,Rudy Davenport
26162,West Coast Mennonite Chamber Choir
26163,Cold Steel
26164,Dana Dawson
26165,Phillips/Macleod
26166,Colin
26167,Echobelly
26168,Schola of the Seminary of Our Lady of Guadalupe
26169,Executive Slacks
26170,Luxo Champ
26171,Bobby Hutcherson - Conception: The Gift Of Love
26172,Exuma
26173,Legends-All Time Country Greats (1987)
26174,Trivium
26175,WLS NewsTalk 890
26176,"Jose Luis Gascon, Gascon Jose Luis, Luis Gacon. Jose Luis Gazcon"
26177,Zeritu Kebede
26178,Pam Thum
26179,States
26180,Dan Rhetoric
26181,DRAUGAR
26182,EXXASENS
26183,Max Lucado's Hermie & Friends
26184,"Invasores de Nuevo Leon, Los Invasores, invasores. Los Invasores De Nuevo Leon"
26185,KERMIT SCHAFER
26186,Bamboo
26187,romulans
26188,EYDIE GORME
26189,Cadet Sister's
26190,Felicia Blumental
26191,"Chayito Valdes, Chayito, Valdez, Chayito Valdes. Chayito Valdez"
26192,Spizz Energi
26193,Ivan Davis
26194,Barnaby Bye
26195,Random Sample
26196,Gillian Welch
26197,Ashley Davies
26198,Men Without Hats
26199,Dallas Brass
26200,Gone Daddy Finch
26201,SEARCHERS
26202,Son Hyun Hee
26203,LIQUID GOLD
26204,Mark Owens
26205,Lelo Nika
26206,The Wombats
26207,"Aideen O'Brien, Rowena Taheny Kate Crossan"
26208,Peter Bethany & Rufus
26209,Grupo Niche
26210,Hemi Sync
26211,Farrell And Farrell
26212,Calvin Fahey
26213,Smurfs
26214,Virginia Garcia
26215,Apollonia 6
26216,Stevens & Grdnic
26217,Johnny Mercury
26218,Don Degrate Delegation
26219,CHRISTIAN TROUBADOURS
26220,Dance Floor Prophets
26221,101 Strings and Ernesto Lecuona
26222,Aghast
26223,Linda Gentille
26224,The Mighty Royal Travelers
26225,Trombones Unlimited
26226,America's Band In Blue
26227,Bonnie Prudden
26228,Charlie Monroe
26229,Dublin Gate Theatre Michael Mac Liammoir
26230,"7 Seconds, COC, Instigators, Crude SS, Septic Death) Various Artists (18 bands include Poisen Idea"
26231,Nevio
26232,Tony Sheridan
26233,Tom Hanway
26234,Chu Ishikawa
26235,Toni Fuhrmann Trio
26236,Serebro
26237,SPENCER DAVIS AND PETER JAMESON
26238,Flanders & Swann
26239,Lost Dogs
26240,Joanne Brackeen
26241,The Golden Era Musicians
26242,DAVE BARTHOLOMEW
26243,Brendan Quinn
26244,Faithful Breath
26245,Gong
26246,Sauter-Finegan
26247,Spencer Mulkey
26248,Vital Information
26249,The Get
26250,new world theatre orchestra
26251,Head East
26252,JAKE WITH THE FAMILY JEWELS
26253,Black Tide
26254,Monnette Sudler
26255,Lior
26256,Ray Sawyer
26257,Taylor and Jimmy Van M
26258,MARGIE EVANS
26259,Mike Francis
26260,Lonesome George Gobel
26261,Bing Crosy
26262,Juliette Greco
26263,Milt Jackson
26264,TOKIO HOTEL
26265,Anthony Quayle
26266,Hermann Uhde
26267,RICARDO LEYVA Y SUR CARIBE
26268,Longdancer
26269,Carolyne Mas
26270,Ritmo &amp; Sabor
26271,Psykidelic Oven Mit
26272,24-7 Spyz
26273,Jerry Smithey
26274,Eivr Palsdottir
26275,The One King Praise Band
26276,Kristy McNichol
26277,Jordin Sparks
26278,Stony Point Quartet
26279,Mick Harris
26280,The Alley Cats
26281,W.S. Gilbert & Arthur Sullivan
26282,Faron Young and the Country Deputies
26283,thundermother
26284,Bloodpit
26285,S.I.L.V.E.R
26286,Plug in City
26287,Mike Nawrocki
26288,Kenai
26289,The Moonhangers
26290,Jared Anderson
26291,Dr. Stay Dry
26292,The Mogador Band
26293,Sleeze Beez
26294,Pat Suzuki
26295,Mike Viola
26296,Soul Flutes
26297,CBS (Sony)
26298,Hairpeace
26299,Hugo Montenegro and His Orchestra
26300,Don Imus
26301,Girlschool
26302,"Raphael, Maria Del Rayo Y Los Gatos Salvajes, Roberto Jordan, Lucecita, Marco Antonio Muniz, Leonardo Favio, Angelica Maria, Armando Manzanero, Estela Nunez, Palito Ortega, Clara Boone, Hohnny Dynamo, Hermanos Castro, Pedro Vargas . Jose Jose"
26303,Entertainment Magazine
26304,Carol Storey
26305,Allen Won
26306,Johnny Carson
26307,Phil Pritchett
26308,Ken Bloom
26309,THE LEGENDARY TRAXTER
26310,"Alberto Vasques, Alberto Vasquez, Alberto Vazques. Alberto Vazquez"
26311,Xang
26312,Toni Brown
26313,MICHELE FABER
26314,Ronnie Wells
26315,Peter Lawford
26316,Bookie
26317,Maria Steen
26318,Reader's Digest/ Capital Records
26319,Penn State Blue Band
26320,Gene Vincent
26321,Daryl Schultz
26322,STROSZEK
26323,JUNITO RUIZ
26324,tantra
26325,WOODY ALLEN
26326,Herman Krebbers - violon solo
26327,Radio Crew
26328,Hellbender
26329,Hank Williams Jr. Hank Williams
26330,Jim Stafford
26331,CANALEJAS DE PUERTO REAL
26332,Tranquility
26333,Federico Garcia Lorca
26334,Max Gronenthal
26335,DECEMBERISTS
26336,The Cooperman
26337,Alison Breitman
26338,Eduardo Rosero
26339,Coleman Head
26340,Fools & Horses
26341,London Symphony Orchestra and Chambre Choir with Guest Soloists
26342,Hugo Winterhalter
26343,Phyllis Hoffman
26344,The Jesus and Mary Choral Group
26345,Walter Murphy
26346,Henry and Hazel Slaughter
26347,Saint Thomas' Episcopal Church & School
26348,Cesspool of Vermin
26349,FILIPPA GIORDANO
26350,ONE LIGHT OUT
26351,Rita Glassman
26352,BOYS DON'T CRY
26353,ANA BARBARA
26354,George Shearing Trio/Robert Farnon Orchestra
26355,Kidzone
26356,Zola Levitt
26357,Atul Sharma
26358,Divya Kumar
26359,Dio / Elf
26360,Lenny and the Squigtones
26361,Swinging Lovehammers
26362,Kathi Mcdonald
26363,Psychatrone Rhonedakk
26364,Maria De Lourdes
26365,Laugh Time Records
26366,Craig Safan
26367,Buddy Mondlock
26368,Tiny James
26369,John Powell & Elton John Hans Zimmer
26370,Vince Neil
26371,TECHNO
26372,RALPH MARTERIE AND HIS MARLBORO MEN
26373,Bullet
26374,Karen Drucker
26375,Lookbook
26376,"Seorise Bodley, Frederick May Brian Boydell"
26377,Phil Hendrie
26378,Vilma Palma
26379,Sylvius Leopold Weiss
26380,Orchestra Cubano
26381,Jack & Various Artists Costanzo
26382,ANIMATION(CHARACTER CD)
26383,Rose Consort of Viols
26384,Reg Schwager Trio
26385,Queen of Apostles Benedictines of Mary
26386,Renewing Vibrations
26387,Kostadin Gugov
26388,LOS DIABLOS
26389,Lamb
26390,Richard Harvey
26391,Various Gospel Steel Guitar Artists
26392,KEVIN GAVIN
26393,Convera-phone Institute
26394,Jews For Jesus
26395,Asteria
26396,Ron And The D.C. Crew
26397,WJRZ Radio
26398,Rosanna Sarmiento
26399,ANGELICA MARIA KARINA ESPANA KARINA VENEZUELA CRYSTAL MARI TRINI ROCIO DURCAL IMELDA MILLER MANOELLA TORRES
26400,Nancy Kopman
26401,Jenn Frederick
26402,Cat Mother & The All Night News Boys
26403,Go Fish
26404,Edgar Bergen
26405,Titan
26406,Charles Laughton
26407,Elaine Dempsey
26408,when blues met rock
26409,Credit To The Nation
26410,Led Zeppelin/Robert Plant
26411,ALMA SALTEA
26412,Richard Kiley
26413,"Richard ""Dimples"" Fields"
26414,THE SHACKLEFORDS
26415,LOS BABY'S
26416,The Killers
26417,The Thomas Tallis Society Choir
26418,Every Part of the Animal
26419,ABC
26420,Shannon Powell
26421,The Paupers
26422,Peabo bryson
26423,Wyrd
26424,Razors & Red Flags
26425,Cy Touff Quintet
26426,Victor Concert Orchestra
26427,Loose Cougar
26428,T-bolts
26429,The Original Ink Spots
26430,Wing And A prayer Fife And Drum Corp.
26431,Blest and Broken
26432,Williams And Ree
26433,Patrick Ki
26434,Slow Children
26435,Black Violin
26436,Esat Kabakli
26437,Hari Mata Hari
26438,Lanny McGough
26439,Bob Rivers & Twisted Radio
26440,The Drongos
26441,Reflections
26442,Shrineaires
26443,Al Hausman Hal Zeiger
26444,Kein Schoner Land in Dieser Zeit
26445,Pope JohnPaul II
26446,Bogumbus
26447,Larry McNeely/Geoff Levin/Jack Skinner
26448,SCREEMO
26449,MANOLO MONTERREY Y VICTOR PINERO
26450,Al Melgard
26451,JOHN RUTTER / CLARE COLLEGE CHOIR
26452,Susan Denney
26453,The Judy's
26454,Allyse Smith Taylor
26455,Seamo With Bennie K
26456,Bob Ayala
26457,Achim Reichel & Machines
26458,Anatomy of Hope
26459,Nic Dawson Kelly
26460,Dr. Ray Blanchard
26461,The Charleston City All-Stars
26462,N.U.N.E.
26463,t-bolts
26464,Jack Rosenthal
26465,Philip Michael Thomas
26466,Bat McGrath
26467,Pearl
26468,Bruce Murdoch
26469,Passionflies
26470,Merceditas Valdes
26471,Matgo Primo
26472,AUGSBURG - 1981
26473,David Pearce
26474,BOWI
26475,Malena Ernman
26476,Levon Helm
26477,"Lucy Pearl, Usher, Monica, en Vogue, Toni Braxton, Babyface and more D'Angelo"
26478,London Philharmonic/National Philharmonic Orchestra
26479,Trainspotting (Related Recordings)
26480,Yancey de Veer
26481,No Walls
26482,Proem
26483,SYSTEM OF THE DOWN
26484,Greyshine
26485,Demetriss Tapp
26486,Anna Graceman
26487,Mike Ballew
26488,Miss Kitty
26489,Anu Malik
26490,STELIOS KAZANTZIDIS
26491,Bo Katzman Chor
26492,Dramatica
26493,Annie Kirschenmann & Monica Heeren
26494,Enoch Light Light Brigade
26495,Moments of Clarity
26496,Tom Scott
26497,Flying High(Various Artists)
26498,Mark Braud
26499,Northern Pikes
26500,Trumpet; Conducted By: Frank Sinatra Charles Turner
26501,The Regime
26502,John Ottman
26503,Brewer & Shipley - Weeds
26504,Fire Ants
26505,New York City Artist Collective
26506,"Baha Men, Twisted Sister, more... Various: Quiet Riot"
26507,MAELO RUIZ
26508,Franco and his Vagabondi
26509,Ronald Colman
26510,Luc Ferrari
26511,Fferyllt
26512,Jaded Heart
26513,Frank Jaklitsch
26514,The Resophonics
26515,Tyree ft Kool Rock Steady
26516,Jack Savoretti
26517,The Love Cakes
26518,Grallers Montonec
26519,Jimmy Elledge
26520,Willie Colon/Hector Lavoe - El Juicio
26521,Rotten Rubber Band
26522,Eddie Gronet
26523,Curtis Jones
26524,Sorcery
26525,Hilo Hattie
26526,astrid
26527,Tomas Bodin
26528,Eliezer Kosoy Yonason Hill
26529,Michael Hurley
26530,Paris Brune
26531,Herb Geller
26532,Walt Disney Records
26533,Ebonee Webb
26534,Lyfe Jennings
26535,Sabicas and Escudero
26536,Midsommar
26537,The Diamond Head Beachcombers
26538,The Manhattan Jazz All-Stars
26539,Killer Bees
26540,MEADOW LARK RECORDSML
26541,BOOTH BROTHERS
26542,The New World Ensemble
26543,Jaap Schroder
26544,Rudder
26545,"etc., etc. Various: Peter & Gordon; Fortunes; Manfred Mann; Kinks; Small Faces"
26546,Pnd
26547,Batrider
26548,These Little Nothings
26549,DeAnn Allison
26550,Disturbed Young Hu$tlaz
26551,AJ Evans
26552,Dropkick Murphys / Ducky Boys  Split 7
26553,Chaim David
26554,THE ALAN PARSONS PROJECT
26555,Montenegro
26556,Janet Pressley
26557,Soundtrack-Richard Rodney Bennett
26558,Lenny LeBlanc
26559,Harvest
26560,Sparks
26561,TYRAN' PACE
26562,Priklyucheniya Elektronikov
26563,Margarita La Diosa de La Cumbia
26564,Eiji Kitamura & All Stars
26565,Pete Pantazis
26566,Neil Reichelt
26567,interpreted by Jeff Flint written by Timothy Victor Richardson
26568,Eddie Collins
26569,SABASTIAN ROBERTS
26570,Kai Altair
26571,Gareth Peter Dicks
26572,Red Friday
26573,Cody Kilby
26574,Joey Wilson
26575,David Tanny
26576,The Original Cast of Zoom
26577,The True Believers
26578,Billy May Henry Blair Billy Bletcher
26579,The Liberty University Campus Praise Band
26580,"Senses Fail, The Early November, The Movielife RX Bandits"
26581,Relax Reflections of Nature
26582,Amanda Miguel
26583,the florida boys
26584,Telarc Records
26585,Neil Alexander
26586,Joan as Police Woman
26587,Doreen Topping
26588,Banda Blanca
26589,Ministry of Magic
26590,Tomasz Kamieniak
26591,Joey Dee & The Starliters
26592,"Shelley Fabares, Peggy March, Betty Everett Chiffons"
26593,"J. Geils Band, Herbie Mann, etc. Various - Allman Brothers"
26594,Cliff Adams Singers
26595,Powerpuff Girls
26596,Bob Crosby & His Bobcats
26597,Joe Jonas and University of the Blues
26598,Productivity 501
26599,Glenn Packiam
26600,Eels
26601,Jen Roger
26602,DIONNE
26603,Alan / Mountain Ramblers / Estil C. Ball / Hobart Smith / Wade Ward / Others Lomax
26604,The Smithsonian Collection
26605,Sitti Navarro
26606,ILAN CHESTER
26607,Cash Money And Marvelous
26608,The Go-Betweens
26609,Lamarca
26610,Bob Mitchell
26611,LORENA TASSINARI
26612,Fat Tone
26613,Bob Schneider Live
26614,Binaural
26615,Cosmic Hoot
26616,The Banana Splits
26617,Teo Macero & Bob Prince
26618,Columbia Masterworks MS 6077
26619,Barnes & Noble
26620,The Streetwalkin' Cheetah
26621,Col Spec Prod
26622,Kylee
26623,James Vincent
26624,David Michael
26625,Alessi's Ark
26626,Hair (Related Recordings)
26627,Sandy Cash
26628,Val Kilmer
26629,The McMorrows
26630,"Karen Johnson, Bob McFadden / Bob Thomas Jean Richards"
26631,Dolphy & Panchito
26632,World Without Sundays
26633,Rollo
26634,CLON
26635,Stereo-Fidelity Records
26636,ORQUESTA REVOLUCION 70
26637,Fan Death
26638,Philip Jones Brass Ensemble
26639,Lionsex
26640,Lothar Meid
26641,sun
26642,Hosanna
26643,Alfonso Marn
26644,Shahid Kapoor
26645,Progressive & Symphonic Rock ('94) Pseudonym Sampler 1-Beat
26646,BERMUDAS AZUL AZUL UFF XUXA MARTIN RICA OV7 BRONCO TWIST TAM TAM GO Y MAS
26647,mac lethal?
26648,Ivie Anderson
26649,Domino State
26650,The Domenic Troiano Band
26651,GLEN MILLER
26652,William Shakespeare / Paul Scofield / Judi Dench
26653,The Flannery Brothers
26654,ELEKTRA RECORDS
26655,Orestes Vilato
26656,Andrew Cook
26657,WALTER ARTIES
26658,Olivia Newton John
26659,Mickie Lee Marshall
26660,Daso
26661,"Yeasayer, Black Mountain, Animal Collective, Espers, Elmo Delmo, etc. Stephen Malkimus & The Jicks"
26662,The American Boy Choir
26663,Christian Edition
26664,The Mamas & The Papas
26665,PianoJoe
26666,GILBERT & SULLIVAN
26667,ARMIN VAN BUUREN
26668,Mascagni
26669,Shirley Verrett
26670,Fabiola
26671,Kim Storm
26672,Winston Hibler
26673,Mike Ricciardella / The Illusion
26674,Martin Bogan & Armstrong
26675,Susan Haynes
26676,Ke'Noe
26677,GRAHAM CENTRAL STATION
26678,COWSILLS
