,PalabraClave,Recomendaciones
852,nutro,"[{'NombreProducto': 'Nutro Chunky Loaf Adult Wet Cat Food, Turkey, 3 Oz. (Pack Of 24) (Discontinued By Manufacturer)', 'PrecioProducto': nan}, {'NombreProducto': 'Nutro Natural Choice Large Breed Canned Dog Food', 'PrecioProducto': nan}, {'NombreProducto': 'Nutro MAX CAT Gourmet Classics Chicken and Liver Canned Cat Food', 'PrecioProducto': nan}, {'NombreProducto': 'Nutro Senior Lamb And Rice Dog Food, 5 Lbs.', 'PrecioProducto': nan}, {'NombreProducto': 'Nutro The Company Baked Beefy Bones, 8/10-Ounce', 'PrecioProducto': nan}]"
853,approved,"[{'NombreProducto': 'Nomad Co. Himalayan Salt Lick-100% Natural Horse Salt -Deer, Goats, Cattle,Rabbits FDA Approved Long Lasting Salt on a Rope - Encourages Livestock to Drink, Aids in Prevention of Digestive - 4 Lbs', 'PrecioProducto': nan}, {'NombreProducto': 'Sherpa Original Deluxe Olive and Tan Pet Carrier Airline Approved', 'PrecioProducto': nan}, {'NombreProducto': 'Dog Walker Bundle: Mace Muzzle Pepper Spray - EPA Approved for Animals - Lot of 2 &hellip;', 'PrecioProducto': 28.95}, {'NombreProducto': '6&quot; BULLY STICKS - Qty (10) USDA &amp; FDA Approved Free Range Regular Thick 6 inch, by Top Dog Chews', 'PrecioProducto': 25.95}, {'NombreProducto': 'Bark n Bag Wheeled Jetway Classic Black Pet Carrier Medium **Airline Approved**', 'PrecioProducto': nan}]"
854,oxford,"[{'NombreProducto': 'NACOCO Folding Pet Carriers Dog Cat Soft Travel Tote Bag Checkered Travel Cage Portable Pet Bag Oxford Cloth Bag', 'PrecioProducto': 19.99}, {'NombreProducto': 'Fuloon Service Dog Harness Vest Service Dog Harness Vest Cool Comfort Oxford cloth for dogs Small Medium Large (S, Black)', 'PrecioProducto': nan}, {'NombreProducto': 'The Dog&rsquo;s Bed, Premium Waterproof Dog Puppy Beds, Many Colors, Sizes &amp; Luxury Embroidered Designs, Finest Quality Durable Oxford Fabric, Washable Cover, Boarding Kennel Favorite:)', 'PrecioProducto': nan}, {'NombreProducto': 'SHINE HAI Premium No Pull Dog Harness, Adjustable Pet Soft Vest Harness with Reflective Oxford Material, Perfect for Large Medium Dogs Walking Training Outdoor, Easy Control', 'PrecioProducto': 16.99}, {'NombreProducto': 'Pet Dog Puppy Strap Sling Shoulder Bag Carrier -Oxford Cloth Pet Cloth Totes and Carriers -Coffee Character-S#', 'PrecioProducto': nan}]"
855,koi,"[{'NombreProducto': 'Ultra Clear Growth &amp; Color Floating Koi &amp; Pond Fish Food 2 liters', 'PrecioProducto': 31.25}, {'NombreProducto': 'Hikari 4.4-Pound Staple Floating Pellets for Koi and Pond Fish, Medium', 'PrecioProducto': 28.27}, {'NombreProducto': 'Goldfish &amp; Koi Food, Wheat Germ Spirulina', 'PrecioProducto': nan}, {'NombreProducto': 'Inochi Koi Food - Color Pro (Medium Pellet 4 lbs)', 'PrecioProducto': 51.0}, {'NombreProducto': 'Fluff and Tuff Flo the Koi', 'PrecioProducto': nan}]"
856,belly,"[{'NombreProducto': 'Bellyrubs Organic 16-Ounce Liquid Dog Supplement, Glucosamine HCL with MSM, Yucca and Bromelain', 'PrecioProducto': 23.99}, {'NombreProducto': 'Ksing Pet Diaper Nappy Panties Male Dog Sanitary Belly Band Physiological Safety Pants Civilized Belt No Urine, No Molestation Anymore (for Boy Dogs)', 'PrecioProducto': nan}, {'NombreProducto': ""Green ' Rub my belly for good luck ' Dog Sweatshirt Tank Top by Ruff Ruff &amp; Meow, size Medium"", 'PrecioProducto': nan}, {'NombreProducto': 'Seasonals Washable Belly Band/Diaper, Fits Large Dogs, Blue Flames', 'PrecioProducto': 18.47}, {'NombreProducto': 'Alfie Pet Accessory - Jake Denim Back Pocket Belly Band (for Boy Dogs)', 'PrecioProducto': nan}]"
857,usb,"[{'NombreProducto': 'LED Dog Collar By TOPAZ &amp; ABBIE&copy; - USB Charge - LED Dog Collars, USB Rechargable - 3 Colors &amp; 4 Sizes- Halo Light &amp; Flash Settings - Dog Collar - Blue, Green, Pink', 'PrecioProducto': 37.99}, {'NombreProducto': 'Lexar 64GB JumpDrive M20 64GB USB 3.0/Micro-USB Blue,White USB flash drive', 'PrecioProducto': nan}, {'NombreProducto': 'Visible LED Collar | Military Grade Nylon USB Rechargeable LED Collar to Keep Your Dog Visible At Night, Set of 1, S, Blue', 'PrecioProducto': nan}, {'NombreProducto': 'Tera W5 Smart Bracelet Wristband Watch Pedometer with Sleep Distance Calorie 3D Steps Tracking Move Thermometer Silent Clock USB Charger for Windows Computer PC Black', 'PrecioProducto': nan}, {'NombreProducto': 'QIBOX&reg; Pet Collar Safety Neck Loop USB Rechargeable Flashing Band One Size Fits Dogs 13&quot; to 24&quot; (Blue)', 'PrecioProducto': nan}]"
858,nutrition,"[{'NombreProducto': 'LM Animal Farms Vita-Vittles Vitamin-Enriched Nutrition Pet Mouse &amp; Rat Diet (2 lbs.)', 'PrecioProducto': nan}, {'NombreProducto': 'Adeptus Nutrition 120 Tablets Gleam Pet Food, 4.5 x 4.5 x 6', 'PrecioProducto': 23.99}, {'NombreProducto': 'Exotic Nutrition Glider-Cal 3.5 oz. - Sugar Glider Calcium Supplement', 'PrecioProducto': 17.99}, {'NombreProducto': 'CARNA4 Sprouty Squares Nutritional Dog Biscuits, 16-Ounce', 'PrecioProducto': nan}, {'NombreProducto': 'GULF COAST NUTRITIONALS, INC. - JOINT RESCUE LAMB JERKY TREAT (9 OZ) &quot;Ctg: DOG PRODUCTS - DOG TREATS - JERKY &amp; STICKS&quot;', 'PrecioProducto': nan}]"
859,vita,"[{'NombreProducto': 'LM Animal Farms Vita-Vittles Vitamin-Enriched Nutrition Pet Mouse &amp; Rat Diet (2 lbs.)', 'PrecioProducto': nan}, {'NombreProducto': 'Sun Seed Vita Prima Sunscription Conure Food', 'PrecioProducto': nan}, {'NombreProducto': 'Nylabone Healthy Edible Bone, Chicken Flavored With Vitamins, Petite, 8 Count Pouch', 'PrecioProducto': 17.75}, {'NombreProducto': 'Dogswell Happy Hips, Vitality, Breathies 6oz Triple Pack', 'PrecioProducto': nan}, {'NombreProducto': 'Vitality Chicken Banana Treats 5 Ounces', 'PrecioProducto': nan}]"
860,vomit,"[{'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
861,130,"[{'NombreProducto': '130Rsm Boots Wtrproof Red Sm', 'PrecioProducto': nan}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
862,starter,"[{'NombreProducto': 'Cat Craft, #124910,  Kitty Starter Kit', 'PrecioProducto': nan}, {'NombreProducto': 'Perfecto Manufacturing APFNV33121 Tetra Goldfish Starter Kit for Aquarium, 10-Gallon', 'PrecioProducto': 85.82}, {'NombreProducto': '&quot;Awesome&quot; Anti-Icky-Poo Starter Kit Plus Plus', 'PrecioProducto': 68.54}, {'NombreProducto': '3 Piece Small Dog Starter Kit: Matching Collar and Leash (Color Varies) with Red Dog Food/water Bowls Bundle', 'PrecioProducto': nan}, {'NombreProducto': 'ZENNSINN 5 in 1 Stainless Steel Aquarium Tank Aquatic Plant Tweezers Scissor Spatula Tool Set Aquariums &amp; Fish Starter Kits &hellip;', 'PrecioProducto': 22.95}]"
863,merrick,"[{'NombreProducto': 'Merrick Mondo Stix Bully Stick Dog Treat', 'PrecioProducto': nan}, {'NombreProducto': 'Merrick Limited Ingredient Diet Real Chicken Recipe Cat 24/5Z', 'PrecioProducto': 35.04}, {'NombreProducto': 'Merrick Backcountry Real Salmon Recipe Freeze-Dried Raw Cat Treats, 1 Oz.', 'PrecioProducto': 5.0}, {'NombreProducto': 'Merrick Campfire Trout - 12 x 13.2 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Merrick Before Grain Tuna #3 Meat, 11.1-Pound Bag', 'PrecioProducto': nan}]"
864,cap,"[{'NombreProducto': 'Eco Scaper Hygrophila Corymbosa - 12&quot; (30 Cm)', 'PrecioProducto': nan}, {'NombreProducto': 'Delvers LLC: Adventure Capital (Volume 3)', 'PrecioProducto': nan}, {'NombreProducto': 'PetAlive Natural Moves for Pet Regular Healthy Bowels (60 Caps)', 'PrecioProducto': 20.0}, {'NombreProducto': 'Cooling Dog Bed Cover Fitted Sheet in Cappuccino', 'PrecioProducto': nan}, {'NombreProducto': 'Urine Off Odor and Stain Remover for Cat and Kitten, 32-Ounce Injector Cap', 'PrecioProducto': 12.01}]"
865,fly,"[{'NombreProducto': 'Kathys Show Tack Lycra Fly Mask Comfort Plus', 'PrecioProducto': nan}, {'NombreProducto': 'Seersucker Butterfly Dress Size: Medium', 'PrecioProducto': nan}, {'NombreProducto': 'Kensington Average Signature Fly Mask with Web Trim', 'PrecioProducto': 25.99}, {'NombreProducto': 'HILASON 78 UV PROTECT MESH BUG MOSQUITO HORSE FLY SHEET SUMMER SPRING WHITE', 'PrecioProducto': nan}, {'NombreProducto': 'KRISLIN Latex Little Flying Pig with Goggles Pet Toy', 'PrecioProducto': 6.99}]"
866,snoozer,"[{'NombreProducto': 'Snoozer Wicker Dog Basket and Bed, Medium, Olive', 'PrecioProducto': nan}, {'NombreProducto': 'Snoozer Luxury Pet Sofa, Small, Ebony', 'PrecioProducto': nan}, {'NombreProducto': 'Snoozer Round Pillow Pet Bed, Cream with Fur, Large, Blackwatch Pld', 'PrecioProducto': nan}, {'NombreProducto': 'Snoozer Cedar-Poly Pet Crate Pads in 8 Sizes, 21 by 32-Inch, Seafoam', 'PrecioProducto': nan}, {'NombreProducto': 'Snoozer Luxury Pet Sofa, Small, Bebop Apple', 'PrecioProducto': nan}]"
867,raincoat,"[{'NombreProducto': 'Fab Dog Pocket Travel Raincoat - Pink Girlie Skull - Small', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Waterproof Clothes Dog Cat Hoodie Raincoat Slicker', 'PrecioProducto': nan}, {'NombreProducto': 'PETBABA Dog Raincoat, Reflective Safe at Night Walk, Waterproof Poncho Hood Suitable Rainy Day, Rain Coat Jacket Slicker in Winter Cold Snow Weather', 'PrecioProducto': 7.99}, {'NombreProducto': 'TOPSUNG Waterproof Puppy Raincoat Transparent Pet Rainwear Clothes for Small Dogs/Cats (M: 19.7&quot; Chest Girth, 14.2&quot; Neck Girth)', 'PrecioProducto': nan}, {'NombreProducto': 'Pet Kingdom Reflective Strips Pet Dog Rain Slicker Raincoat Pet Rain Jacket', 'PrecioProducto': nan}]"
868,striped,"[{'NombreProducto': 'Happy Puppy Designer Dog Apparel - Striped Red Sailor Dress - Color: Red, Size: M', 'PrecioProducto': nan}, {'NombreProducto': 'eSingyo Chicks Chicken Striped Princess TUTU Dress Skirt Cat Puppy Small Girl Dog Clothes XS S M L XL', 'PrecioProducto': nan}, {'NombreProducto': 'TUMAFAN Pet Dog Cat Navy Suit Puppy T-shirt Cool Spring Summer Striped Pants Clothes', 'PrecioProducto': nan}, {'NombreProducto': 'Eva Solo 571140 Bird Nesting Box, Striped', 'PrecioProducto': nan}, {'NombreProducto': 'Dogit Striped Dog Sweater, X-Large, Ice Blue', 'PrecioProducto': 15.36}]"
869,habitat,"[{'NombreProducto': 'Koller Products Repti-Clean Submersible Filter for Low Water Reptile &amp; Amphibian Habitats', 'PrecioProducto': nan}, {'NombreProducto': 'Penn Plax Classic Glass Habitat 18X18X18', 'PrecioProducto': nan}, {'NombreProducto': 'Living World L-Shaped Corner Replacement for Deluxe Habitat, Black', 'PrecioProducto': 4.97}, {'NombreProducto': 'Kaytee My First Home Habitat for Small Animals', 'PrecioProducto': 27.99}, {'NombreProducto': 'Natural Chemistry Healthy Habitat Cleaner and Deodorizer Reptile &amp; Small Pets , 24 oz', 'PrecioProducto': 10.89}]"
870,oral,"[{'NombreProducto': 'Marc Weiss Reef Bugs - Aquarium Coral Food', 'PrecioProducto': 21.99}, {'NombreProducto': 'Oral Health Dog 4.2oz', 'PrecioProducto': nan}, {'NombreProducto': 'Coralife Lunar Aqualight Compact Fluorescent Aquarium Lighting Fixture', 'PrecioProducto': nan}, {'NombreProducto': 'Coral Compulsion Par38/Par30 Lamp Clamp Fixture - Black', 'PrecioProducto': nan}, {'NombreProducto': 'Aetertek AT-216 WATERPRROF 550 METER RANGE REMOTE CONTROL DOG SHOCK COLLAR TRAINER WITH BEEP SOUND,VIBRATION AND 7 LEVELS OF SHOCK FOR DOG BEHAVIORAL OBEDIENCE TRANING', 'PrecioProducto': 7.43}]"
871,pellet,"[{'NombreProducto': 'Hikari 11-Pound Spirulina Floating Pellets for Pets, Large', 'PrecioProducto': 111.99}, {'NombreProducto': 'Tetra Betta Floating Mini Pellets, 0.088 oz', 'PrecioProducto': 7.99}, {'NombreProducto': 'Cobalt Aquatics Shrimp Pellet, 30 lb', 'PrecioProducto': 88.55}, {'NombreProducto': 'Guinea Pig Pellets 25lb', 'PrecioProducto': nan}, {'NombreProducto': 'Northfin Food Krill Gold 1Mm Pellet 250 Gram Package', 'PrecioProducto': 21.85}]"
872,denim,"[{'NombreProducto': 'K9 Ballistics Bolstered Denim Orthopedic Memory Foam Bolstered Dog Bed with Waterproof Liner', 'PrecioProducto': 59.5}, {'NombreProducto': 'Sweet Heart Sequins Denim Dog Dress for Dog Shirt Fashion Dog Clothes Pet Dress (Large (Chest14&quot;Back12&quot;))', 'PrecioProducto': nan}, {'NombreProducto': 'Denim Jeans HUG Panda Pup Pet Clothes Warm Cat Dog Clothes Hoody Jumpsuit Tracksuit XS S M L XL', 'PrecioProducto': nan}, {'NombreProducto': 'SimplyDog Bandana Denim Americana Harness', 'PrecioProducto': nan}, {'NombreProducto': 'Alfie Pet Accessory - Jake Denim Back Pocket Belly Band (for Boy Dogs)', 'PrecioProducto': nan}]"
873,seatbelt,"[{'NombreProducto': 'SODIAL(R) Pink Car Vehicle Auto Seat Safety Belt Seatbelt for Dog Pet', 'PrecioProducto': 2.69}, {'NombreProducto': 'Buckle Down Seatbelt Buckle Dog Collar - Galaxy Blues/Purples', 'PrecioProducto': 25.0}, {'NombreProducto': ""Pet Car Seat Cover With Seatbelt Leash for Cars, Trucks, Suv's and Vehicles | WaterProof &amp; NonSlip Backing"", 'PrecioProducto': nan}, {'NombreProducto': 'Buckle-Down Seatbelt Buckle Dog Collar - Superman Shield Camo Blue - 1&quot; Wide - Fits 15-26&quot; Neck - Large', 'PrecioProducto': 21.95}, {'NombreProducto': 'Buckle Down Seatbelt Buckle Dog Collar - Drama Queen Black/Fuchsia', 'PrecioProducto': 23.95}]"
874,strip,"[{'NombreProducto': 'Perfecto Manufacturing APF26483 Marineland Fluorescent Perfect-a-Strip Deluxe Light Reflector for Aquarium, 48-Inch, Oak', 'PrecioProducto': nan}, {'NombreProducto': 'Happy Puppy Designer Dog Apparel - Striped Red Sailor Dress - Color: Red, Size: M', 'PrecioProducto': nan}, {'NombreProducto': 'forthedogs Dog Day Bed, X-Small, Broad Stripe', 'PrecioProducto': nan}, {'NombreProducto': 'Sassy Dog Wear 1/2&quot; x 8&quot;-16&quot; Stripe Dog Harness', 'PrecioProducto': 4.0}, {'NombreProducto': 'Dogswell Happy Hips Duck Strips 5 Oz Made in USA', 'PrecioProducto': nan}]"
875,fluorescent,"[{'NombreProducto': 'All Glass Aquarium AAG21520 Fluorescent Deluxe Hood, 20-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Zilla 11476 48-Inch Desert 50 UVB T8 Fluorescent Bulb, 32-Watt', 'PrecioProducto': nan}, {'NombreProducto': 'Perfecto Manufacturing APF26483 Marineland Fluorescent Perfect-a-Strip Deluxe Light Reflector for Aquarium, 48-Inch, Oak', 'PrecioProducto': nan}, {'NombreProducto': 'Coralife Lunar Aqualight Compact Fluorescent Aquarium Lighting Fixture', 'PrecioProducto': nan}, {'NombreProducto': 'Aqueon Full Spectrum Daylight T5 Fluorescent Bulb, 8 Watts', 'PrecioProducto': 11.19}]"
876,5-inch,"[{'NombreProducto': 'Ethical 5-Inch Cat-Paw Print Stonware Dish', 'PrecioProducto': nan}, {'NombreProducto': 'PetBuckle Kennel Restraint Belt, Fits Kennels up to 36-Inch by 25-Inch by 26-Inch', 'PrecioProducto': nan}, {'NombreProducto': 'Soft-Flex Toss-N-Clutch Ball Rope Dog Toy, 4.5-inch', 'PrecioProducto': 10.43}, {'NombreProducto': 'Petrageous Stoneware Pet Bowls Polished Paws, 5-Inch, Antique Blue', 'PrecioProducto': nan}, {'NombreProducto': 'DT Universal No Pull Dog Harness, Got Treats?, Black, X-Small, Fits Girth Size: 21-Inch to 25-Inch', 'PrecioProducto': 62.95}]"
877,hide,"[{'NombreProducto': 'Loving Pets Premium Natural Compressed Rawhide Stick Dog Chew', 'PrecioProducto': 7.99}, {'NombreProducto': 'Modern Cat Designs Litter Box Hider - Brown', 'PrecioProducto': nan}, {'NombreProducto': 'Retriever Rolls Rawhide 9-10&quot; Single', 'PrecioProducto': 5.99}, {'NombreProducto': 'Beefeaters Duck Top Knotted Rawhide Bone, 2-1/2-Inch, 10 Count', 'PrecioProducto': nan}, {'NombreProducto': 'Nylabone Usa Rawhide Joint Health Glucosamine, 32-Count Pouch', 'PrecioProducto': nan}]"
878,bamboo,"[{'NombreProducto': 'Bamboo Cat Styptic Powder, 2 Pack (Colors Vary)', 'PrecioProducto': nan}, {'NombreProducto': 'Bamboo Pet CombatX Extreme Fetch Dog Toy, 814011', 'PrecioProducto': nan}, {'NombreProducto': 'Bamboo Classics Yankers Snake Dog Toy', 'PrecioProducto': 13.22}, {'NombreProducto': 'The Green Pet Shop 22x23 Eco-Friendly Bamboo Rayon Training Pads, Great for Housebreaking &amp; Training Your Puppy, Super Absorbent with a Fresh Scent', 'PrecioProducto': 25.98}, {'NombreProducto': 'LILYS PET HIGH-END SERIES 8.0-Inch Japanese 440C 360&deg; Bamboo Swivel Professional Pet Grooming Straight Cutting Scissor with Delicate Red Screw', 'PrecioProducto': 35.99}]"
879,select,"[{'NombreProducto': 'Meow Mix Cat Food, Market Select Tuna &amp; Whole Shrimp, 2.75 oz', 'PrecioProducto': nan}, {'NombreProducto': '6&quot; Free Range Bully Sticks Select 50 pieces', 'PrecioProducto': nan}, {'NombreProducto': 'Holistic Select Grain Free Salmon, Mackerel &amp; Whitefish Pate Recipe Canned Dog - 12x13 oz', 'PrecioProducto': nan}, {'NombreProducto': 'Wellness Signature Selects Natural Canned Grain Free Wet Cat Food, Chunky Beef &amp; Chicken, 5.3-Ounce Can', 'PrecioProducto': nan}, {'NombreProducto': 'Supreme Selective Fortified Diet Guinea Pigs', 'PrecioProducto': 9.17}]"
880,prebiotics,"[{'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 26.45}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}, {'NombreProducto': 'Buddy&amp;Max Probiotic Chews for Dogs - Digestive Enzymes - Diarrhea, Stomach, Vomit, Gas, Weight Support, Allergy Relief - Contains Prebiotics - Dog Probiotics Supplement - 130 Chews', 'PrecioProducto': 27.85}]"
881,signature,"[{'NombreProducto': 'Petmate Signature Series 1-Inch by 18-26-Inch Adjustable Collar, Light Pink', 'PrecioProducto': nan}, {'NombreProducto': 'OmniPet Signature Leather Dog Collar with Bone Ornaments', 'PrecioProducto': 11.99}, {'NombreProducto': 'Pecute 9.5 Inch Tennis Ball Signature Signal Mega Jumbo Larger Pets Toys Dogs Outdoor Sports Cricket', 'PrecioProducto': 19.89}, {'NombreProducto': 'Wellness Signature Selects Natural Canned Grain Free Wet Cat Food, Chunky Beef &amp; Chicken, 5.3-Ounce Can', 'PrecioProducto': nan}, {'NombreProducto': 'Kensington Average Signature Fly Mask with Web Trim', 'PrecioProducto': 25.99}]"
882,blueberry,"[{'NombreProducto': ' Lucky Champ Designer Canopy, Blueberry', 'PrecioProducto': nan}, {'NombreProducto': 'Blueberry Pet Leashes for Dogs,  4 ft x 1&quot;, Large,  Apple Green Stripe Dog Leash with Neoprene Padded Handle, Matching Collar Available Separately', 'PrecioProducto': nan}, {'NombreProducto': 'Blueberry Pet Harnesses Classic Solid No Pull Ultra-soft Reflective Dog Harness Vest with Orange Stripe 5/8&quot; Small', 'PrecioProducto': nan}, {'NombreProducto': 'Gimborn Natural Care For Cats; URI Soothe For Urinary Support with Cranberry and blueberry; 4 Fl oz.', 'PrecioProducto': 8.53}, {'NombreProducto': 'Blueberry Pet 3/4-Inch Reflective Basic Polyester Nylon Collar Lead Harness for Dog, Medium, French Pink', 'PrecioProducto': nan}]"
883,unique,"[{'NombreProducto': 'Yorkie Key Chain &quot;Spinning Pet Key Chains&quot;Double Sided Spinning Center With Yorkies Face Made Of Heavy Quality Metal Unique Stylish Yorkie Gifts', 'PrecioProducto': 6.99}, {'NombreProducto': 'UNIQUE DOG BOWLS Dean &amp; Tyler Neater Feeder Extension Legs for Neater Feeder Bowls, 4/pack - For Large Bowls.', 'PrecioProducto': nan}, {'NombreProducto': 'Kate spade New York Luxury brands Customized Dog Tag Pet Tags Dogtag (One Side) Size:1.2X2X0.1 inches Necklace Charm Unique Gift', 'PrecioProducto': nan}, {'NombreProducto': 'TBC &quot;SILVER BLUE&quot; XL Decorative Gems: Table Scatters, Vase Filler. Beautiful Unique Glass Stones NEW Size &quot;X-LARGE&quot; 1&quot; Diam. Mixed Blues 100% Flat Glass Gem Stones. Vase Filler, Use in Floral Arrangements, with Candles, Aquariums, Wet or Dry. Great for Eye Catching Centerpiece. Flat Marbles, Approx 19 Stones Per Bag', 'PrecioProducto': nan}, {'NombreProducto': 'Best 6 Cm Soft Bouncy Puppy Toy, Online Pet Supplies Shop, Thrower, Launcher, Unique Durable Dog Ball.', 'PrecioProducto': nan}]"
884,stroller,"[{'NombreProducto': 'BestPet Ultimate 4 in 1 Pet Stroller', 'PrecioProducto': nan}, {'NombreProducto': 'PetZip Pet Happy Trailer Stroller, Red', 'PrecioProducto': nan}, {'NombreProducto': 'Gen7Pets Journey Pet Stroller, Cotton Candy', 'PrecioProducto': nan}, {'NombreProducto': 'BestPet Pet Stroller Cat Dog 3 Wheel Walk Travel Folding Carrier W/Rain Cover Green', 'PrecioProducto': nan}, {'NombreProducto': 'BestPet Pet Stroller Cat Dog 3 Wheel Walk Travel Folding Carrier W/Rain Cover Pink Plaid', 'PrecioProducto': nan}]"
885,knit,"[{'NombreProducto': 'Anima Cotton Wool Blend Yellow Zip Up Sweater, Grey Knit Cuffs, X-Small', 'PrecioProducto': nan}, {'NombreProducto': 'OoMaLoo Hand Knit Squeaky Ball Dog Toy X-Large 7 &quot; (Ball-XL)assorted colours', 'PrecioProducto': 17.99}, {'NombreProducto': 'PanDaDa Small Puppy Pet Dog Heart Stripes Warm Knit Sweater Coats Outwear Red XX-Small', 'PrecioProducto': nan}, {'NombreProducto': 'HP95 Hot! Pet Dog Crochet Red Star Knitted Dog Puppy Sweater Pet Jumper Apparel Clothes', 'PrecioProducto': 3.99}, {'NombreProducto': 'Navy Style Pet Dog Puppy Warm Jumper Knit Sweater Clothes Costume Coat Apparel', 'PrecioProducto': nan}]"
886,yard,"[{'NombreProducto': 'Ruffin It Barn Yard Buddies', 'PrecioProducto': 7.54}, {'NombreProducto': 'Mirage Pet Products 8-Inch Backyard Security Screen Print Shirts, X-Small', 'PrecioProducto': 9.64}, {'NombreProducto': 'WATERPROOF RECHARGEABLE DOG TRAINER GT-211 350S-2: 400 YARD REMOTE RANGE 2-DOG TRAINER WITH 10 LEVELS OF ADJUSTABLE BEEP,VIBRATE,SHOCKS', 'PrecioProducto': nan}, {'NombreProducto': 'HQRP Battery Charger AC Adapter for Petsafe RFA-220, PDT00-112340, PDT00-10867, Yard and Park PDT00-12470 Dog Training Collar Receiver Transmitter RFA-416 RFA-417 FR-200P + Euro Plug Adapter', 'PrecioProducto': 1.96}, {'NombreProducto': ""On'h dog whistle to stop barking with whistle lanyard clicker silent repeller dog whistles training silver whistle copper Leather Holster for Pets Cat Pigeon Eagle"", 'PrecioProducto': nan}]"
887,imagine,"[{'NombreProducto': 'Imagine This 7-Inch by 2-1/4-Inch Car Magnet Biscuit Bones, Love Shih Tzus', 'PrecioProducto': 11.38}, {'NombreProducto': ""Imagine This Wood Breed Sign, It's All About My Great Pyrenees"", 'PrecioProducto': 14.18}, {'NombreProducto': 'Imagine This Rhodesian Ridgeback Street Sign', 'PrecioProducto': 15.96}, {'NombreProducto': 'Imagine This 7-Inch by 2-1/4-Inch Car Magnet Pink Bones, I love My Yorkie', 'PrecioProducto': 7.52}, {'NombreProducto': 'Imagine Gold Llc AIM00028 Squat Bowl Glass, 1-Gallon', 'PrecioProducto': nan}]"
