,PalabraClave,Recomendaciones
915,fine,"[{'NombreProducto': 'Life So Fine', 'PrecioProducto': 14.95}, {'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': 'Inside Sauter-Finegan', 'PrecioProducto': nan}, {'NombreProducto': 'Fine Fine Day', 'PrecioProducto': nan}, {'NombreProducto': ""Doris Day: Her Greatest Hits and Finest Performances (Reader's Digest 3-cd Box)"", 'PrecioProducto': 29.85}]"
916,perry,"[{'NombreProducto': 'The Bill Perry Band,Live at Manny&#39;s Car Wash,753498628"" />', 'PrecioProducto': 39.99}, {'NombreProducto': ""50 Hits of the 50's on 2 CDs VOL. 1 &amp; 3 [Nat King Cole, the Drifters, Frankie Laine, the Coasters, Perry Como, Les Paul, &amp; Many Many More...]"", 'PrecioProducto': nan}, {'NombreProducto': 'Best of Passion (So Far) by David Crowder Band, Sam Perry, Christy Nockels, Charlie Hale, Matt Redman, Chris (2006) Audio CD', 'PrecioProducto': 27.04}, {'NombreProducto': 'Rihanna, Chris Brown, Katy Perry, Lady Gaga, Ke$ha, Flo Rida..', 'PrecioProducto': 8.39}, {'NombreProducto': ""1. Locked Out Of Heaven - Bruno Mars\t\t 2. Blurred Lines (feat. T.I. &amp; Pharrell Williams) - Robin Thicke\t 3. Royals -\tLorde\t \t \t 4. Radioactive -\tImagine Dragons\t\t 5. Get Lucky (feat. Pharrell Williams) -\tDaft Punk\t\t \t 6. Roar -\tKaty Perry\t\t \t 7. Mirrors -\tJustin Timberlake\t\t \t 8. Brave -\tSara Bareilles\t \t 9. Same Love (feat. Mary Lambert) -\tMacklemore &amp; Ryan Lewis\t \t \t10. Retrograde -\tJames Blake\t\t \t11. Swimming Pools (Drank) -\tKendrick Lamar\t \t \t12. Lego House -\tEd Sheeran\t \t \t13. Just Give Me A Reason (feat. Nate Ruess) -\tPink\t \t \t14. Begin Again -\tTaylor Swift\t \t \t15. Mine Would Be You -\tBlake Shelton\t \t \t16. Merry Go 'Round -\tKacey Musgraves\t \t 17. Highway Don't Care (feat. Taylor Swift &amp; Keith Urban) -\tTim McGraw\t \t \t18. Take A Little Ride - Jason Aldean"", 'PrecioProducto': nan}]"
917,off,"[{'NombreProducto': 'From the Coffeehous', 'PrecioProducto': 12.5}, {'NombreProducto': 'The Best of Serge Jaroff and His Don Cossacks', 'PrecioProducto': 12.8}, {'NombreProducto': 'A Far Off Dream,Demo,A Far Off Dream"" />', 'PrecioProducto': nan}, {'NombreProducto': ""Great Music's Greatest Hits Reader's Digest 8 Records Box Set Bach's Beethoven's Brahms' Chopin's Mozart's Rachmaninoff's Johann Strauss' Tchaikovsky's"", 'PrecioProducto': 72.01}, {'NombreProducto': 'Rachmaninoff: Piano Concerto No. 3 in D Minor, Op. 30 / Lazar Berman, Piano, Claudio Abbado, Conductor / London Symphony Orchestra', 'PrecioProducto': nan}]"
918,ltd.ed,"[{'NombreProducto': 'SHIVER(CD+DVD)(ltd.ed.)', 'PrecioProducto': 8.43}, {'NombreProducto': 'FREE(CD+DVD ltd.ed.)', 'PrecioProducto': 7.72}, {'NombreProducto': 'I the Jury Ltd.Edition', 'PrecioProducto': 34.65}, {'NombreProducto': 'THE ULTIMATE COLLECTION(2CD+DVD)(ltd.ed.) by SADE (2011) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'GROW (LTD.EDITION)', 'PrecioProducto': nan}]"
919,smile,"[{'NombreProducto': 'face it with a smile LP', 'PrecioProducto': 19.99}, {'NombreProducto': 'Friends / Smiley Smile Beach Boys 2xLP', 'PrecioProducto': 21.99}, {'NombreProducto': 'illegal smile / mono 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': 'Smile! / Ulybnis!', 'PrecioProducto': nan}, {'NombreProducto': 'Smiles to Go Solo Guitar Vol 2', 'PrecioProducto': 2.05}]"
920,youth,"[{'NombreProducto': 'The Newport Youth Band,The Newport Youth Band directed by Marshall Brown [ LP Vinyl ],Coral"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Best of Especially for Youth 1987-1991', 'PrecioProducto': 17.75}, {'NombreProducto': 'Power in Purity: Especially for Youth 2007 (EFY)', 'PrecioProducto': nan}, {'NombreProducto': 'beautiful days of my youth LP', 'PrecioProducto': 6.79}, {'NombreProducto': 'Youthful', 'PrecioProducto': nan}]"
921,ormandy,"[{'NombreProducto': 'Ormandy &amp; The Philadelphia Orchestra - Brahms: The Four Symphonies (3CDS) [Japan CD] SICC-1421', 'PrecioProducto': 50.85}, {'NombreProducto': 'Ormandy Conducts Respighi', 'PrecioProducto': 20.98}, {'NombreProducto': 'Albeniz: Iberia (Complete),Eugene Ormandy and the Philadelphia Orchestra Arb&oacute;s/Surinach Version LP Boxed Set', 'PrecioProducto': nan}, {'NombreProducto': 'Franck: Symphony in D Minor the Philadelphia Orchestra Eugene Ormandy', 'PrecioProducto': nan}, {'NombreProducto': 'Ormandy Conducts Rachmaninov', 'PrecioProducto': 29.95}]"
922,fair,"[{'NombreProducto': ""at the world's fair LP"", 'PrecioProducto': nan}, {'NombreProducto': 'Ouaga Affair: Hard Won Sound of the Upper Volta 1974-1978', 'PrecioProducto': nan}, {'NombreProducto': 'The Sleep Fairy - Easy Sleep', 'PrecioProducto': nan}, {'NombreProducto': 'Fairyland?', 'PrecioProducto': nan}, {'NombreProducto': 'Echoes of Childhood - &quot;My Fair Lady&quot;', 'PrecioProducto': 9.25}]"
923,label,"[{'NombreProducto': ""I will survive (Quickstep/Layton &amp; Stone Retro Remixes; white label) / Vinyl Maxi Single [Vinyl 12'']"", 'PrecioProducto': nan}, {'NombreProducto': 'THE OFFICIAL WHITE LABEL(SLIMLINE JEWELCASE MIXTAPE WITH CD AND 2 SIDED ART)', 'PrecioProducto': nan}, {'NombreProducto': 'THE ULTIMATE COMPILATION OF ALL LABELS...', 'PrecioProducto': 97.62}, {'NombreProducto': 'BOSSA NOVA FOR COCKTAIL PARTY[import from original label: PLASTIC RECORDS]', 'PrecioProducto': nan}, {'NombreProducto': 'Mellow Madness - Quad LP - DJ White Label', 'PrecioProducto': nan}]"
924,yesterday,"[{'NombreProducto': ""DO YOU REMEMBER YESTERDAY / I BET HE DON'T LOVE YOU (LIKE I LOVE YOU) (45/7&quot;)"", 'PrecioProducto': 51.8}, {'NombreProducto': 'Bread 45 RPM Just Like Yesterday / The Guitar Man', 'PrecioProducto': 4.99}, {'NombreProducto': 'Yesterday and Today CD MINI LP OBI', 'PrecioProducto': nan}, {'NombreProducto': ""Alphonso Johnson - Yesterday's Dreams - Epic - PE 34364 NM/NM LP"", 'PrecioProducto': nan}, {'NombreProducto': 'Chasing Yesterday', 'PrecioProducto': nan}]"
925,rising,"[{'NombreProducto': ""Funky Tracks 80s (CD Compilation, 38 Tracks, Various Artists) mary jane girls - all night long / patrice rushen - forget me nots / fat larry's band - act like you know / howard johnson - so fine / keni burke - rising to the top / mac band - roses are red etc.."", 'PrecioProducto': 29.99}, {'NombreProducto': 'Rising', 'PrecioProducto': 29.05}, {'NombreProducto': 'Rising Up', 'PrecioProducto': 11.98}, {'NombreProducto': 'Thoughts Of A Rising Sun', 'PrecioProducto': 9.99}, {'NombreProducto': 'The Backlash Uprising', 'PrecioProducto': 2.0}]"
926,versions,"[{'NombreProducto': 'Instrumental R&amp;B Beats Vol. 1 - Instrumental Versions of The Greatest R&amp;B Hits', 'PrecioProducto': 11.99}, {'NombreProducto': 'Tarzan Boy 12&quot; Single/Extended/Dance Versions', 'PrecioProducto': 24.99}, {'NombreProducto': 'Carribean Queen (No More Love On The Run), 12&quot; Vinyl Single, 3 Versions', 'PrecioProducto': 26.99}, {'NombreProducto': 'Happy ~ Extended and Regular Versions (12&quot; 33 1/3 RPM Single)', 'PrecioProducto': 6.97}, {'NombreProducto': 'Time Out - Stereo &amp; Mono Versions (2CD) Deluxe by Dave Brubeck Quartet', 'PrecioProducto': nan}]"
927,ball,"[{'NombreProducto': '100 Million Eyeballs', 'PrecioProducto': 1.46}, {'NombreProducto': 'W.B. Ward,Enchanted Ivories,William B. Ward,romantic,piano,romance,ballad,love,valentines,engagement,marriage,anniversary"" />', 'PrecioProducto': 14.95}, {'NombreProducto': 'ballad of spider john / muskrat candlelight 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': 'D-Styles: Gag Ball Breaks LP', 'PrecioProducto': nan}, {'NombreProducto': ""THE BALLAD OF BARBARA GRAHAM/ THE SWEETEST WORDS I'VE EVER HEARD(45/7&quot;)"", 'PrecioProducto': 7.99}]"
928,rolling,"[{'NombreProducto': 'Sticky Fingers by Rolling Stones [2009]', 'PrecioProducto': 11.97}, {'NombreProducto': 'Pointer Sisters 45 RPM Fire / Love Is Like A Rolling Stone', 'PrecioProducto': 2.0}, {'NombreProducto': 'Rolling Stones, The - Love You Live - Rolling Stones Records - 450208 2, CBS - CBS 450208 2', 'PrecioProducto': 29.96}, {'NombreProducto': 'The Instrumental Sounds of the Rolling Stones', 'PrecioProducto': 39.99}, {'NombreProducto': 'Stoned Alchemy: 30 R&amp;B Hits That Inspired the Rolling Stones', 'PrecioProducto': 134.0}]"
929,stones,"[{'NombreProducto': 'Sticky Fingers by Rolling Stones [2009]', 'PrecioProducto': 11.97}, {'NombreProducto': 'Rolling Stones, The - Love You Live - Rolling Stones Records - 450208 2, CBS - CBS 450208 2', 'PrecioProducto': 29.96}, {'NombreProducto': 'The Instrumental Sounds of the Rolling Stones', 'PrecioProducto': 39.99}, {'NombreProducto': 'Stoned Alchemy: 30 R&amp;B Hits That Inspired the Rolling Stones', 'PrecioProducto': 134.0}, {'NombreProducto': 'Rhinestones', 'PrecioProducto': nan}]"
930,walt,"[{'NombreProducto': 'Trains and Boats and Planes [Audio CD] Frank &amp; Walters', 'PrecioProducto': 2.99}, {'NombreProducto': 'The Great Waltz', 'PrecioProducto': 8.87}, {'NombreProducto': 'Brass Band of the Soviet Army plays Old Russian Waltzes', 'PrecioProducto': 21.01}, {'NombreProducto': ""Walt Disney's Dog Songs"", 'PrecioProducto': 34.98}, {'NombreProducto': 'Waltzes and Nocturnes', 'PrecioProducto': 11.99}]"
931,1989,"[{'NombreProducto': 'Feel Like Shit... Deja Vu / Controlled by Hatred by Suicidal Tendencies (1989) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'Wee Sing Sing-Alongs, Various Artists Children (1989-1990-2005) Price Stern Sloan', 'PrecioProducto': nan}, {'NombreProducto': 'Road to Hell [Original Geffen Records Cover] by Chris Rea (1989-01-01)', 'PrecioProducto': 19.98}, {'NombreProducto': 'Your Comrades Are Here (Original 1989 Utah Indie Alternative Rock CASSETTE Tape)', 'PrecioProducto': nan}, {'NombreProducto': 'Standing Ovation by Vale, Jerry Live edition (1989) Audio CD', 'PrecioProducto': 30.8}]"
932,requiem,"[{'NombreProducto': 'Mozart - Requiem / Mattila, Mingardo, Schade, Terfel, Berlin Phil., Abbado (1999) Audio CD', 'PrecioProducto': nan}, {'NombreProducto': 'Requiem in C Minor', 'PrecioProducto': nan}, {'NombreProducto': 'Hector Berlioz: Requiem Op. 5/ 3 Overtures', 'PrecioProducto': 14.77}, {'NombreProducto': 'Requiem', 'PrecioProducto': nan}, {'NombreProducto': 'Brahms a German Requiem the Mormon Tabernacle Choir and the Philadelphia Orchestra (Box Set)', 'PrecioProducto': 7.87}]"
933,+an,"[{'NombreProducto': ""BIG BANG T.O.P - 1st Pictorial Records [From TOP] [+an additional T.O.P's poster][+an additional T.O.P's photo][+an additional T.O.P's postcard][+an additional T.O.P's sticker]"", 'PrecioProducto': nan}, {'NombreProducto': 'TAEYANG(BIGBANG) 2nd Album RISE [DELUXE VER][10,000Limited Edition][+an officitial folded poster][+an extra TAEYANG autograph photo][+an extra TAEYANG RISE photo 3pcs(exclusive)]', 'PrecioProducto': nan}, {'NombreProducto': 'Big Bang Made Series - M (Random Version 1pcs - M or m)[+an official folded poster][+ BigBang postcard(10cmx15cm)][+ BigBang collection card(double side)][+ BigBang sticker]', 'PrecioProducto': nan}, {'NombreProducto': 'Infinite Mini Album Vol. 5 - Reality (Normal Edition) [+an official folded poster][+infinite autograph photo][+infinite postcard(10cmx15cm)][+infinite sticker]', 'PrecioProducto': nan}, {'NombreProducto': '[Express shipping] GOT7 Mini Album Vol. 2 [+an extra GOT7 poster(30cmx42cm)][+an extra GOT7 autograph photo][+an extra GOT7 member photo 7pcs+ all member photo 1pcs][+an extra GOT7 postcard(10cmx15cm)]', 'PrecioProducto': nan}]"
934,duke,"[{'NombreProducto': 'George T. Simon The Big Bands (3 LP Box Set w/ Insert) / Count Basie. Harry James. Duke Ellington. Les Brown. Woody Herman. Thornhill. Gene Krupa. Jimmie Lunceford. Stan Kenton. Artie Shaw. Tommy Dorsey. Benny Goodman. Charlie Barnet &amp; More', 'PrecioProducto': nan}, {'NombreProducto': 'Doug Duke &amp; Company - The Music Room (2 CD Set)', 'PrecioProducto': nan}, {'NombreProducto': 'Illusions by Duke, George (1995) Audio CD', 'PrecioProducto': 26.64}, {'NombreProducto': 'Duke &amp; The Drivers Rollin On vinyl record', 'PrecioProducto': 12.61}, {'NombreProducto': '3 for Duke', 'PrecioProducto': nan}]"
935,him,"[{'NombreProducto': 'Radiance Spiritual Shimmer: Music for Meditation', 'PrecioProducto': 899.99}, {'NombreProducto': 'Himmatwala (2013) Audio CD', 'PrecioProducto': 10.99}, {'NombreProducto': 'Glorious God feat. Chimdi Ochei', 'PrecioProducto': 9.98}, {'NombreProducto': 'Gunar Letzbor/ Ars Antiqua Austria Prothimia Suavissima-Parte Seconda Other', 'PrecioProducto': nan}, {'NombreProducto': '25 Favoritos Himnos Internacionales', 'PrecioProducto': 3.81}]"
936,eric,"[{'NombreProducto': 'American Jiggler', 'PrecioProducto': 13.97}, {'NombreProducto': 'American Son', 'PrecioProducto': 1.98}, {'NombreProducto': 'Americana', 'PrecioProducto': 12.25}, {'NombreProducto': 'American Eagle Outfitters - Air Spin In Flight Programming', 'PrecioProducto': 29.96}, {'NombreProducto': 'A Celebration of Great American Favorites: Songs From the Heartland', 'PrecioProducto': 5.99}]"
937,elektra,"[{'NombreProducto': 'Television - Marquee Moon - Elektra - ELK 52 046, Elektra - K 52 046, Elektra - 7E-1098', 'PrecioProducto': nan}, {'NombreProducto': 'The Blues Project Mono Elektra LP', 'PrecioProducto': 150.0}, {'NombreProducto': ""WHY CAN'T I BE YOU 12 INCH (12&quot; SINGLE) US ELEKTRA 1987"", 'PrecioProducto': 9.35}, {'NombreProducto': 'HANK WILLIAMS JR. - the pressure is on ELEKTRA 535 (LP vinyl record)', 'PrecioProducto': 3.95}, {'NombreProducto': 'Pressure Is On LP (Vinyl Album) US Elektra 1981', 'PrecioProducto': 14.95}]"
938,silence,"[{'NombreProducto': 'Night of Silence - Marty Haugen', 'PrecioProducto': 29.99}, {'NombreProducto': 'Break the Silence', 'PrecioProducto': nan}, {'NombreProducto': 'The Code of Silence', 'PrecioProducto': nan}, {'NombreProducto': 'Enjoy the Silence', 'PrecioProducto': nan}, {'NombreProducto': 'In The Silence Of The Word: A Carthusian Plainchant Meditation', 'PrecioProducto': nan}]"
939,digipack,"[{'NombreProducto': ""IRON MAIDEN Maiden England '88 exclusive CD + DVD PAL set in digipack edition"", 'PrecioProducto': nan}, {'NombreProducto': 'Patrycja Markowska / Enej / Bednarek: 25 Lat Rmf Fm (digipack) [CD]', 'PrecioProducto': nan}, {'NombreProducto': 'Scorpions - Best Ballads [2 CD] DIGIPACK', 'PrecioProducto': nan}, {'NombreProducto': 'Joao Senise (Part Ivan Lins / Leo Jaime / Leila Pi - Abre Alas - Cancoes de Ivan Lins (Digipack)', 'PrecioProducto': nan}, {'NombreProducto': ""Blondie - Greatest Hits (2 Cd) ( Digipack) - Collector's Edition - Rare -NEW"", 'PrecioProducto': nan}]"
940,norman,"[{'NombreProducto': 'LARRY NORMAN SOMETHING NEW UNDER THE SON vinyl record', 'PrecioProducto': nan}, {'NombreProducto': 'Larry Norman,Emancipator (Essential #5),JUL11D04-219864"" />', 'PrecioProducto': 75.0}, {'NombreProducto': 'The Charlie Parker Sides Norman Granz Jam Session', 'PrecioProducto': 39.95}, {'NombreProducto': 'NORMAN CONNORS you are my starship LP Sealed BDS 5655 Vinyl 1976 Record', 'PrecioProducto': 64.69}, {'NombreProducto': 'Chris Norman, Barry McGuire, Nena, Gary Brooker, Bruce Cockburn..', 'PrecioProducto': 2.06}]"
941,hell,"[{'NombreProducto': 'Shell Shocked Ride Audio Rash of Stabbings', 'PrecioProducto': 12.98}, {'NombreProducto': 'Road to Hell [Original Geffen Records Cover] by Chris Rea (1989-01-01)', 'PrecioProducto': 19.98}, {'NombreProducto': 'Hellcats I &amp; P-Ss Party', 'PrecioProducto': nan}, {'NombreProducto': 'Hello World', 'PrecioProducto': 10.66}, {'NombreProducto': 'Say Hello to the Master Siege Control', 'PrecioProducto': 2.16}]"
942,roots,"[{'NombreProducto': 'Move Along by Grass Roots (2014-04-08)', 'PrecioProducto': nan}, {'NombreProducto': 'Roots Reggae', 'PrecioProducto': nan}, {'NombreProducto': 'Roots', 'PrecioProducto': 13.98}, {'NombreProducto': 'Roots of British Rock', 'PrecioProducto': 4.39}, {'NombreProducto': 'The Grass Roots,Essential Hit Singles and More (24-Bit Digitally Remastered),101 DISTRIBUTION,Import-Eu,Pop/Rock Music,Rock/Pop"" />', 'PrecioProducto': nan}]"
943,wave,"[{'NombreProducto': 'WHALES In Space - 432HZ PHI &amp; Alpha - Sub-Delta Waves by Intentional Thought', 'PrecioProducto': nan}, {'NombreProducto': 'Roses by Katrina And The Wave', 'PrecioProducto': nan}, {'NombreProducto': 'Wave Aid 1', 'PrecioProducto': 6.66}, {'NombreProducto': 'WAVE A', 'PrecioProducto': 42.99}, {'NombreProducto': 'Brainwave Relaxation Music for Higher Learning &amp; Memorization', 'PrecioProducto': nan}]"
944,dust,"[{'NombreProducto': 'My American Heritage Henry Ford Industrialist 1863-1947', 'PrecioProducto': 19.99}, {'NombreProducto': 'DAIAMOND DUST', 'PrecioProducto': 8.98}, {'NombreProducto': 'First Dust', 'PrecioProducto': nan}, {'NombreProducto': 'Artie Shaw: The Best of Artie Shaw (Formerly Titled &ldquo;Moonglow&rdquo;) Tracklist: Frenesi , Star Dust, Moonglow, Oh, Lady Be Good, All The Things You Are, Temptation, Serenade To A Savage, Traffic Jam, Begin The Beguine, Indian Love Call, Nightmare', 'PrecioProducto': nan}, {'NombreProducto': 'Stardust B/W Deep Purple', 'PrecioProducto': nan}]"
945,duets,"[{'NombreProducto': 'He Loves and She Loves: Gershwin Songs &amp; Duets', 'PrecioProducto': 18.89}, {'NombreProducto': 'JOAN SUTHERLAND/MARILYN HORNE - DUETS FROM NORMA-SEMIRAMIDE (1 CD)', 'PrecioProducto': nan}, {'NombreProducto': 'With the Voice of the Archangel: Orthodox Liturgical Solos, Duets, and Trios: Archangel Voices (In English)', 'PrecioProducto': nan}, {'NombreProducto': ""Sing Duets &amp; Here's the Answer by SEPIA RECORDINGS"", 'PrecioProducto': 35.99}, {'NombreProducto': 'Bach: &quot;French&quot; Overture in B Minor, BWV 831; Prelude, Fugue, and Allegro in E Flat Major, BWV 998; 4 Duets, BWV 802, 803, 804, 805', 'PrecioProducto': 34.99}]"
946,mixes,"[{'NombreProducto': ""Pirates Of The Caribbean / He's A Pirate (Tiesto Remixes)"", 'PrecioProducto': 6.82}, {'NombreProducto': ""I will survive (Quickstep/Layton &amp; Stone Retro Remixes; white label) / Vinyl Maxi Single [Vinyl 12'']"", 'PrecioProducto': nan}, {'NombreProducto': 'Rare Club Music 1998 (Remixes, Extended)', 'PrecioProducto': 15.99}, {'NombreProducto': 'Stars-The Mixes Single', 'PrecioProducto': 13.88}, {'NombreProducto': 'you can dance - single edits of dance remixes LP', 'PrecioProducto': nan}]"
947,robin,"[{'NombreProducto': 'The Best of Robert &amp; Robin Kochis', 'PrecioProducto': nan}, {'NombreProducto': ""Walt Disney Near Mint Disneyland Lp - Walt Disney's Story Of Swiss Family Robinson - The Greatest Adventure Story Of Them All! - Narrated By Kevin &quot;Moochie&quot; Corcoran - Mid 1960s"", 'PrecioProducto': 6.95}, {'NombreProducto': 'The Andy Robinson Band', 'PrecioProducto': 12.99}, {'NombreProducto': 'Jeff Robinson Trio: Getting Fixed', 'PrecioProducto': 1.49}, {'NombreProducto': ""1. Locked Out Of Heaven - Bruno Mars\t\t 2. Blurred Lines (feat. T.I. &amp; Pharrell Williams) - Robin Thicke\t 3. Royals -\tLorde\t \t \t 4. Radioactive -\tImagine Dragons\t\t 5. Get Lucky (feat. Pharrell Williams) -\tDaft Punk\t\t \t 6. Roar -\tKaty Perry\t\t \t 7. Mirrors -\tJustin Timberlake\t\t \t 8. Brave -\tSara Bareilles\t \t 9. Same Love (feat. Mary Lambert) -\tMacklemore &amp; Ryan Lewis\t \t \t10. Retrograde -\tJames Blake\t\t \t11. Swimming Pools (Drank) -\tKendrick Lamar\t \t \t12. Lego House -\tEd Sheeran\t \t \t13. Just Give Me A Reason (feat. Nate Ruess) -\tPink\t \t \t14. Begin Again -\tTaylor Swift\t \t \t15. Mine Would Be You -\tBlake Shelton\t \t \t16. Merry Go 'Round -\tKacey Musgraves\t \t 17. Highway Don't Care (feat. Taylor Swift &amp; Keith Urban) -\tTim McGraw\t \t \t18. Take A Little Ride - Jason Aldean"", 'PrecioProducto': nan}]"
948,international,"[{'NombreProducto': 'Famous Composers: Leroy Anderson / Victor Herbert Audio International Sy...', 'PrecioProducto': 2.99}, {'NombreProducto': 'Goad International Presents One Bad Jam Session', 'PrecioProducto': 5.57}, {'NombreProducto': 'East of Angel Town- International Version', 'PrecioProducto': 1.21}, {'NombreProducto': 'International Spy Academy', 'PrecioProducto': 14.99}, {'NombreProducto': 'Audio CD. Christmas Is For Children. Design Records. Copyright by Pickwick International, Inc. (DLPX2)', 'PrecioProducto': nan}]"
949,divine,"[{'NombreProducto': 'The Miracle of Divine Mercy - CD', 'PrecioProducto': 4.99}, {'NombreProducto': 'Divine EP', 'PrecioProducto': 1.47}, {'NombreProducto': ""She's So Divine"", 'PrecioProducto': nan}, {'NombreProducto': 'Chants for the Divine Mother', 'PrecioProducto': nan}, {'NombreProducto': 'Night Divine - EP', 'PrecioProducto': 8.98}]"
950,fabulous,"[{'NombreProducto': ""'70s Preservation Society Presents: Those Fabulous '70s"", 'PrecioProducto': 38.99}, {'NombreProducto': 'The Fortunes, Danny Sly Stewart &amp; Group, The Gothics, The Fabulous Uptowns, The Pharo-tones, The Delmiras, The Uniques, The Fabulous Valients, The Ramblers, The Involeers,A Million Dollars Worth of Doo-Wop, Vol. 5,1994 Live Gold (LG 7020)"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Last American Virgin ~ Motion Picture Soundtrack~ SPECIAL EDITION (Original 1982 CBS Records, Reissued European CD in 2004 Containing 21 Tracks Featuring: U2, The Cars, Blondie, Tommy Tutone, Gleaming Spires, The Police, The Waitresses, Devo, REO Speedwagon, Oingo Boingo, Quincy Jones &amp; James Ingram, Charlene, Phil Seymour, The Fabulous Paraguayas, KC &amp; The Sunshine Band, The Fortune Band, The Human League, The Commodores, Journey, The Plimsouls)', 'PrecioProducto': nan}, {'NombreProducto': ""Intermission At Atlanta's Fabulous Fox - Hector Olivera at the 4/42 &quot;Mighty Mo&quot;"", 'PrecioProducto': 82.78}, {'NombreProducto': 'A Fabulous Fifties Christmas - 3 CD Set from Time Life Platinum Christmas Collection', 'PrecioProducto': 12.99}]"
951,dirty,"[{'NombreProducto': ""If It Ain't a Hit, I'll Eat My...(The Dirtiest of Them Dirty Blues)"", 'PrecioProducto': nan}, {'NombreProducto': 'Dirty Rotten Shame', 'PrecioProducto': 9.97}, {'NombreProducto': 'No More Dirty Deals', 'PrecioProducto': 88.93}, {'NombreProducto': 'Dirty Diamonds,Kama Sutra Records"" />', 'PrecioProducto': nan}, {'NombreProducto': 'The Dirty Dozen (1967) Composed by: Frank De Vol', 'PrecioProducto': nan}]"
952,1964,"[{'NombreProducto': 'BEATLES &quot;I Want To Hold Your Hand&quot; 1964 Capitol 45 Vinyl Record &amp; Sleeve', 'PrecioProducto': 19.99}, {'NombreProducto': 'Remembering The Sixties, 1964', 'PrecioProducto': 0.87}, {'NombreProducto': '1964-1971', 'PrecioProducto': nan}, {'NombreProducto': 'Mascagni: Cavalleria Rusticana (1970; Bernstein, Corelli, Bumbry) / Leoncavallo: I Pagliacci (1964; Santi, Corelli, Amara)', 'PrecioProducto': nan}, {'NombreProducto': '20 Greatest Hits: 1964 / Original Artists', 'PrecioProducto': 14.89}]"
953,rise,"[{'NombreProducto': 'Haydn: String Quartets &quot;Emperor&quot; &quot;Sunrise&quot; &quot;Bird&quot; Melos-quartett Stuttgart Audio CD', 'PrecioProducto': 159.99}, {'NombreProducto': ""(Remember Me) I'm The One Who Loves You / Born To Lose 7&quot; 45 - Reprise - 369"", 'PrecioProducto': nan}, {'NombreProducto': 'Christ the Lord Is Risen Today', 'PrecioProducto': 5.3}, {'NombreProducto': 'Jupiter Sunrise', 'PrecioProducto': 3.99}, {'NombreProducto': 'Rise &amp; Fall New Version', 'PrecioProducto': 8.94}]"
954,bridge,"[{'NombreProducto': ""The Choir of King's College, Cambridge - 4 CD Set"", 'PrecioProducto': nan}, {'NombreProducto': 'Bridges and a Bottle', 'PrecioProducto': nan}, {'NombreProducto': 'Another Bridge to Burn', 'PrecioProducto': 3.17}, {'NombreProducto': 'The Narrow Bridge', 'PrecioProducto': nan}, {'NombreProducto': 'Bridges Over Blue - Charlotte Ritchie', 'PrecioProducto': 34.09}]"
955,turner,"[{'NombreProducto': '(CD Album Turner, Tina, 14 Titel)', 'PrecioProducto': nan}, {'NombreProducto': 'Street Action By B.T.O. Bachman Turner Overdrive Record Vinyl Album LP', 'PrecioProducto': 3.99}, {'NombreProducto': 'T-Bone Walker Joe Turner Otis Spann', 'PrecioProducto': nan}, {'NombreProducto': 'Gounod: Faust [New York -- December 31, 1949: Di Stefano, Kirsten, Tajo, Warren, Manski, Turner; Pelletier]', 'PrecioProducto': nan}, {'NombreProducto': 'Four Tops, Stevie Wonder, Ike &amp; Tina Turner, Isaac Hayes.. / Vinyl record [Vinyl-LP]', 'PrecioProducto': 13.66}]"
956,walking,"[{'NombreProducto': 'walking piece of heaven / franklin, tennessee 45 rpm single', 'PrecioProducto': nan}, {'NombreProducto': 'GOON SHOW - IM WALKING BACKWARDS FOR CHRISTMAS', 'PrecioProducto': 23.51}, {'NombreProducto': 'WALKING ON NEW GRASS', 'PrecioProducto': 4.95}, {'NombreProducto': 'Walking Shoes', 'PrecioProducto': 10.99}, {'NombreProducto': 'Jenny Craig Original Hits Walking Program: Walk Your Way to a New You', 'PrecioProducto': 13.39}]"
957,california,"[{'NombreProducto': ""something's wrong in california / farewell party 45 rpm single"", 'PrecioProducto': nan}, {'NombreProducto': 'Greetings from California &amp; Beyond', 'PrecioProducto': 8.48}, {'NombreProducto': 'California Dreams', 'PrecioProducto': 5.99}, {'NombreProducto': 'Phil Salazar The Phil Salazar Band California Bound', 'PrecioProducto': 5.99}, {'NombreProducto': ""Eagles / Eagles Live (2 LP Set with Poster) Tracklist: Hotel California. Heartache Tonight. I Can't Tell You Why. The Long Run. New Kid In Town. Life's Been Good &amp; 9 More"", 'PrecioProducto': nan}]"
